;EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
142;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBBW;BARRA DO GARÇAS;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27.0;3.0;0.0;0.0;0.0;51200.0;10800.0;8591.0;886.0;5121.0;6400.0;16.0;0.0;0.0;0.0;128.0;21496.0;30.1333;190.0
143;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1279.0;0.0;4.0;0.0;0.0;0.0;0.0;5375.0;7.78333;0.0
144;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;498.0;749.0;1.0;0.0;0.0;0.0;0.0;0.0;2.93333;0.0
145;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJD;JUNDIAÍ;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;1503.0;3.0;0.0;0.0;0.0;0.0;0.0;6.53333;0.0
146;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJR;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;596.0;758.0;2.0;0.0;0.0;0.0;0.0;0.0;3.83333;0.0
147;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJR;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;638.0;18.0;0.0;0.0;0.0;361566.0;241802.0;55013.0;20277.0;30304.0;40174.0;106.0;0.0;0.0;0.0;954.0;145304.0;186.65;5775.0
148;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;717.0;998.0;2.0;0.0;0.0;0.0;0.0;0.0;4.56667;0.0
149;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;608.0;0.0;475.0;499.0;1.0;0.0;0.0;0.0;0.0;1219.0;2.76667;0.0
150;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVG;VARGINHA;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25.0;6.0;0.0;0.0;0.0;23672.0;6725.0;4271.0;550.0;2125.0;2959.0;11.0;0.0;0.0;0.0;88.0;15894.0;14.1667;187.0
151;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNDV;DIVINÓPOLIS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60.0;2.0;0.0;0.0;0.0;21357.0;6780.0;3560.0;540.0;2467.0;2373.0;21.0;0.0;0.0;0.0;189.0;31615.0;19.4833;363.0
152;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNJM;MANHUAÇU;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3.0;1.0;0.0;0.0;0.0;12600.0;600.0;2061.0;53.0;1101.0;1400.0;7.0;0.0;0.0;0.0;63.0;10316.0;7.53333;43.0
153;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNLN;LINHARES;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;58.0;1.0;0.0;0.0;0.0;37310.0;23780.0;7272.0;1926.0;3800.0;5330.0;13.0;0.0;0.0;0.0;91.0;17754.0;23.8667;364.0
154;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNSS;SALINAS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;39.0;0.0;0.0;0.0;0.0;45144.0;16302.0;6835.0;1360.0;3534.0;5016.0;12.0;0.0;0.0;0.0;108.0;16367.0;21.4167;340.0
155;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNTO;TEÓFILO OTONI;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;91.0;1.0;0.0;0.0;0.0;38760.0;29393.0;7732.0;2389.0;4035.0;5491.0;17.0;0.0;0.0;0.0;120.0;23963.0;26.6167;597.0
156;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SNZR;PARACATU;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13.0;2.0;0.0;0.0;0.0;17010.0;5265.0;3241.0;429.0;1984.0;2430.0;6.0;0.0;0.0;0.0;42.0;8009.0;12.0;90.0
157;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;6.0;0.0;0.0;0.0;0.0;4968.0;3312.0;719.0;248.0;370.0;552.0;1.0;0.0;0.0;0.0;9.0;1304.0;2.08333;0.0
158;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;38.0;0.0;0.0;0.0;0.0;49680.0;20976.0;7091.0;1687.0;3928.0;5520.0;10.0;0.0;0.0;0.0;90.0;12852.0;22.85;214.0
159;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCJ;PARAUAPEBAS;PA;NORTE;BRASIL;AMÉRICA DO SUL;SDOW;OURILÂNDIA DO NORTE;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;14.0;0.0;0.0;0.0;0.0;9792.0;1904.0;1848.0;157.0;968.0;1224.0;9.0;0.0;0.0;0.0;72.0;13621.0;6.43333;121.0
160;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;655.0;0.0;3.0;0.0;0.0;0.0;0.0;4275.0;4.0;0.0
161;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSGY;GUAÍRA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;30.0;0.0;0.0;0.0;0.0;35046.0;15930.0;7664.0;1330.0;3941.0;5841.0;11.0;0.0;0.0;0.0;66.0;14443.0;22.6833;266.0
162;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSUM;UMUARAMA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;49.0;0.0;0.0;0.0;0.0;28980.0;22540.0;5532.0;1839.0;2949.0;4140.0;9.0;0.0;0.0;0.0;63.0;12038.0;17.5167;334.0
163;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSUV;UNIÃO DA VITÓRIA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1.0;0.0;0.0;0.0;0.0;4305.0;205.0;912.0;18.0;435.0;615.0;3.0;0.0;0.0;0.0;21.0;4451.0;2.85;13.0
164;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SSVL;TELÊMACO BORBA;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2.0;0.0;0.0;0.0;0.0;18090.0;402.0;2969.0;30.0;1502.0;2010.0;10.0;0.0;0.0;0.0;90.0;14795.0;9.93333;0.0
165;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBAT;ALTA FLORESTA;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;607.0;0.0;819.0;643.0;1.0;0.0;0.0;0.0;0.0;945.0;4.61667;0.0
166;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBW;BARRA DO GARÇAS;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;51.0;2.0;0.0;0.0;0.0;57600.0;20400.0;8667.0;1684.0;4882.0;6400.0;16.0;0.0;0.0;0.0;144.0;21686.0;29.7167;392.0
167;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5933.0;0.0;21.0;0.0;0.0;0.0;0.0;28843.0;37.35;0.0
168;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBJI;JI-PARANÁ;RO;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;26.0;0.0;0.0;0.0;0.0;22848.0;21216.0;3695.0;2080.0;2334.0;3264.0;4.0;0.0;0.0;0.0;28.0;4531.0;13.4833;601.0
169;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SSOU;ARIPUANÃ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.0;707.0;1.0;0.0;0.0;0.0;0.0;0.0;2.91667;0.0
170;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SSOU;ARIPUANÃ;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67.0;0.0;0.0;0.0;0.0;89082.0;47369.0;15222.0;4064.0;9059.0;12726.0;18.0;0.0;0.0;0.0;126.0;21543.0;51.7333;732.0
171;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;351.0;0.0;1.0;0.0;0.0;0.0;0.0;1319.0;2.1;0.0
172;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBMY;MANICORÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32.0;1.0;0.0;0.0;0.0;14196.0;10816.0;3315.0;919.0;1722.0;2366.0;7.0;0.0;0.0;0.0;42.0;9820.0;10.7167;332.0
173;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBSN;SANTARÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.0;589.0;1.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0
174;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBTF;TEFÉ;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;55.0;3.0;0.0;0.0;0.0;33800.0;28600.0;5432.0;2385.0;2927.0;4160.0;8.0;0.0;0.0;0.0;65.0;10454.0;17.3333;468.0
175;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWBR;BORBA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6.0;1.0;0.0;0.0;0.0;7680.0;960.0;1912.0;78.0;1020.0;1280.0;8.0;0.0;0.0;0.0;48.0;11979.0;7.16667;56.0
176;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;19.0;0.0;0.0;0.0;0.0;13068.0;6897.0;5555.0;564.0;2843.0;3993.0;11.0;0.0;0.0;0.0;36.0;15323.0;17.3167;132.0
177;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWKO;COARI;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;31.0;0.0;0.0;0.0;0.0;25410.0;11253.0;3992.0;929.0;2240.0;2904.0;8.0;0.0;0.0;0.0;70.0;11005.0;13.4167;244.0
178;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWLB;LÁBREA;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;48.0;0.0;0.0;0.0;0.0;40774.0;33744.0;6829.0;2993.0;3842.0;5624.0;8.0;0.0;0.0;0.0;58.0;9721.0;22.1333;664.0
179;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWMW;MAUÉS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;19.0;0.0;0.0;0.0;0.0;11004.0;4978.0;2245.0;393.0;1263.0;1572.0;6.0;0.0;0.0;0.0;42.0;8586.0;7.8;81.0
180;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SWPI;PARINTINS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;238.0;367.0;1.0;0.0;0.0;0.0;0.0;0.0;1.46667;0.0
181;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBEK;JACAREACANGA;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBIH;ITAITUBA;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;838.0;0.0;455.0;592.0;2.0;0.0;0.0;0.0;0.0;2835.0;2.7;0.0
182;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36.0;0.0;0.0;0.0;0.0;18225.0;8100.0;2938.0;718.0;1655.0;2025.0;9.0;0.0;0.0;0.0;81.0;13072.0;10.4667;507.0
183;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBPB;PARNAÍBA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3.0;0.0;0.0;0.0;0.0;3312.0;1104.0;1515.0;118.0;847.0;1104.0;3.0;0.0;0.0;0.0;9.0;4122.0;5.33333;96.0
184;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;1881.0;3.0;0.0;0.0;0.0;0.0;0.0;8.4;0.0
185;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SN6L;SOBRAL;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4.0;0.0;0.0;0.0;0.0;9648.0;804.0;1783.0;60.0;894.0;1206.0;6.0;0.0;0.0;0.0;48.0;8883.0;5.86667;0.0
186;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SNIG;IGUATU;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;10430.0;0.0;2108.0;0.0;1142.0;1490.0;5.0;0.0;0.0;0.0;35.0;7085.0;7.15;0.0
187;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SNWS;CRATEÚS;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9.0;0.0;0.0;0.0;0.0;20808.0;2601.0;3307.0;227.0;1669.0;2312.0;8.0;0.0;0.0;0.0;72.0;11460.0;10.5667;120.0
188;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SSRS;BARREIRINHAS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0.0;0.0;0.0;0.0;0.0;4392.0;0.0;666.0;0.0;294.0;488.0;1.0;0.0;0.0;0.0;9.0;1365.0;1.75;0.0
189;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SWBE;SÃO BENEDITO;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1.0;0.0;0.0;0.0;0.0;9468.0;263.0;1525.0;25.0;740.0;1052.0;4.0;0.0;0.0;0.0;36.0;5807.0;4.43333;22.0
190;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.0;362.0;1.0;0.0;0.0;0.0;0.0;0.0;1.61667;0.0
191;ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJR;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;186.0;46.0;2.0;0.0;0.0;0.0;0.0;0.0;1.38333;0.0
